order_item_id,order_id,product_id,category,amount
I00000704,O0000404,P0003,家电,123
I00000705,O0000405,P0009,家电,93
I00000706,O0000406,P0011,家电,64
I00000707,O0000407,P0001,家电,85
I00000708,O0000408,P0012,家电,136
I00000709,O0000409,P0011,家电,66
I00000710,O0000410,P0001,家电,133
I00000711,O0000411,P0004,家电,117
I00000712,O0000412,P0004,家电,83
I00000713,O0000413,P0007,家电,101
I00000714,O0000414,P0011,家电,79
I00000715,O0000415,P0010,家电,137
I00000716,O0000416,P0012,家电,62
I00000717,O0000417,P0004,家电,137
I00000718,O0000418,P0010,家电,123
I00000719,O0000419,P0004,家电,115
I00000720,O0000420,P0005,家电,124
I00000721,O0000421,P0006,家电,116
I00000722,O0000422,P0005,家电,93
I00000723,O0000423,P0009,家电,63
I00000724,O0000424,P0005,家电,69
I00000725,O0000425,P0003,家电,74
I00000726,O0000426,P0006,家电,82
I00000727,O0000427,P0005,家电,132
I00000728,O0000428,P0002,家电,129
I00000729,O0000429,P0010,家电,134
I00000730,O0000430,P0004,家电,90
I00000731,O0000431,P0002,家电,139
I00000732,O0000432,P0001,家电,78
I00000733,O0000433,P0001,家电,66
I00000734,O0000434,P0007,家电,99
I00000735,O0000435,P0002,家电,114
I00000736,O0000436,P0004,家电,65
I00000737,O0000437,P0005,家电,100
I00000738,O0000438,P0009,家电,139
I00000739,O0000439,P0011,家电,127
I00000740,O0000440,P0009,家电,93
I00000741,O0000441,P0009,家电,135
I00000742,O0000442,P0001,家电,123
I00000743,O0000443,P0001,家电,71
I00000744,O0000444,P0008,家电,125
I00000745,O0000445,P0005,家电,81
I00000746,O0000446,P0004,家电,108
I00000747,O0000447,P0002,家电,92
I00000748,O0000448,P0003,家电,91
I00000749,O0000449,P0008,家电,80
I00000750,O0000450,P0006,家电,123
I00000751,O0000451,P0002,家电,136
I00000752,O0000452,P0001,家电,118
I00000753,O0000453,P0001,家电,67
I00000754,O0000454,P0012,家电,100
I00000755,O0000455,P0006,家电,112
I00000756,O0000456,P0011,家电,119
I00000757,O0000457,P0006,家电,106
I00000758,O0000458,P0001,家电,87
I00000759,O0000459,P0012,家电,65
I00000760,O0000460,P0004,家电,76
I00000761,O0000461,P0007,家电,122
I00000762,O0000462,P0009,家电,136
I00000763,O0000463,P0007,家电,77
I00000764,O0000464,P0009,家电,78
I00000765,O0000465,P0001,家电,118
I00000766,O0000466,P0006,家电,126
I00000767,O0000467,P0011,家电,65
I00000768,O0000468,P0011,家电,60
I00000769,O0000469,P0005,家电,90
I00000770,O0000470,P0009,家电,112
I00000771,O0000471,P0003,家电,127
I00000772,O0000472,P0004,家电,78
I00000773,O0000473,P0007,家电,71
I00000774,O0000474,P0002,家电,110
I00000775,O0000475,P0007,家电,131
I00000776,O0000476,P0008,家电,98
I00000777,O0000477,P0006,家电,120
I00000778,O0000478,P0010,家电,114
I00000779,O0000479,P0008,家电,69
I00000780,O0000480,P0010,家电,64
I00000781,O0000481,P0005,家电,138
I00000782,O0000482,P0004,家电,89
I00000783,O0000483,P0009,家电,97
I00000784,O0000484,P0007,家电,92
I00000785,O0000485,P0002,家电,75
I00000786,O0000486,P0011,家电,130
I00000787,O0000487,P0007,家电,90
I00000788,O0000488,P0004,家电,113
I00000789,O0000489,P0009,家电,119
I00000790,O0000490,P0007,家电,71
I00000791,O0000491,P0011,家电,89
I00000792,O0000492,P0001,家电,106
I00000793,O0000493,P0004,家电,99
I00000794,O0000494,P0004,家电,103
I00000795,O0000495,P0004,家电,138
I00000796,O0000496,P0012,家电,87
I00000797,O0000497,P0009,家电,65
I00000798,O0000498,P0001,家电,80
I00000799,O0000499,P0002,家电,111
I00000800,O0000500,P0011,家电,134
I00000801,O0000501,P0001,家电,67
I00000802,O0000502,P0009,家电,103
I00000803,O0000503,P0003,家电,132
I00000804,O0000504,P0011,家电,135
I00000805,O0000505,P0009,家电,82
I00000806,O0000506,P0003,家电,119
I00000807,O0000507,P0002,家电,110
I00000808,O0000508,P0002,家电,87
I00000809,O0000509,P0005,家电,108
I00000810,O0000510,P0011,家电,108
I00000811,O0000511,P0002,家电,66
I00000812,O0000512,P0004,家电,87
I00000813,O0000513,P0010,家电,113
I00000814,O0000514,P0005,家电,104
I00000815,O0000515,P0003,家电,91
I00000816,O0000516,P0009,家电,83
I00000817,O0000517,P0010,家电,130
I00000818,O0000518,P0010,家电,80
I00000819,O0000519,P0011,家电,121
I00000820,O0000520,P0004,家电,86
I00000821,O0000521,P0002,家电,111
I00000822,O0000522,P0002,家电,87
I00000823,O0000523,P0011,家电,136
I00000824,O0000524,P0002,家电,119
I00000825,O0000525,P0005,家电,99
I00000826,O0000526,P0004,家电,120
I00000827,O0000527,P0001,家电,117
I00000828,O0000528,P0007,家电,122
I00000829,O0000529,P0006,家电,140
I00000830,O0000530,P0002,家电,83
I00000831,O0000531,P0006,家电,122
I00000832,O0000532,P0010,家电,86
I00000833,O0000533,P0011,家电,129
I00000834,O0000534,P0010,家电,109
I00000835,O0000535,P0003,家电,113
I00000836,O0000536,P0012,家电,69
I00000837,O0000537,P0007,家电,66
I00000838,O0000538,P0005,家电,95
I00000839,O0000539,P0002,家电,106
I00000840,O0000540,P0011,家电,95
I00000841,O0000541,P0002,家电,139
I00000842,O0000542,P0001,家电,62
I00000843,O0000543,P0010,家电,126
I00000844,O0000544,P0011,家电,83
I00000845,O0000545,P0007,家电,93
I00000846,O0000546,P0011,家电,125
I00000847,O0000547,P0005,家电,110
I00000848,O0000548,P0003,家电,132
I00000849,O0000549,P0005,家电,87
I00000850,O0000550,P0009,家电,94
I00000851,O0000551,P0003,家电,73
I00000852,O0000552,P0009,家电,106
I00000853,O0000553,P0011,家电,67
I00000854,O0000554,P0009,家电,79
I00000855,O0000555,P0005,家电,106
I00000856,O0000556,P0003,家电,77
I00000857,O0000557,P0011,家电,90
I00000858,O0000558,P0007,家电,75
I00000859,O0000559,P0009,家电,62
I00000860,O0000560,P0004,家电,101
I00000861,O0000561,P0009,家电,109
I00000862,O0000562,P0003,家电,117
I00000863,O0000563,P0011,家电,70
I00000864,O0000564,P0006,家电,108
I00000865,O0000565,P0006,家电,101
I00000866,O0000566,P0004,家电,92
I00000867,O0000567,P0002,家电,126
I00000868,O0000568,P0012,家电,67
I00000869,O0000569,P0007,家电,98
I00000870,O0000570,P0010,家电,110
I00000871,O0000571,P0002,家电,137
I00000872,O0000572,P0003,家电,90
I00000873,O0000573,P0009,家电,122
I00000874,O0000574,P0003,家电,65
I00000875,O0000575,P0005,家电,84
I00000876,O0000576,P0007,家电,79
I00000877,O0000577,P0011,家电,125
I00000878,O0000578,P0009,家电,136
I00000879,O0000579,P0009,家电,76
I00000880,O0000580,P0004,家电,64
I00000881,O0000581,P0007,家电,86
I00000882,O0000582,P0004,家电,99
I00000883,O0000583,P0002,家电,112
I00000884,O0000584,P0004,家电,114
I00000885,O0000585,P0011,家电,121
I00000886,O0000586,P0008,家电,129
I00000887,O0000587,P0008,家电,77
I00000888,O0000588,P0001,家电,126
I00000889,O0000589,P0008,家电,130
I00000890,O0000590,P0006,家电,93
I00000891,O0000591,P0011,家电,100
I00000892,O0000592,P0002,家电,117
I00000893,O0000593,P0012,家电,108
I00000894,O0000594,P0006,家电,78
I00000895,O0000595,P0010,家电,86
I00000896,O0000596,P0007,家电,95
I00000897,O0000597,P0010,家电,128
I00000898,O0000598,P0004,家电,117
I00000899,O0000599,P0008,家电,111
I00000900,O0000600,P0008,家电,77
I00000901,O0000601,P0002,家电,109
I00000902,O0000602,P0005,家电,126
I00000903,O0000603,P0012,家电,105
I00000904,O0000604,P0006,家电,88
I00000905,O0000605,P0011,家电,73
I00000906,O0000606,P0001,家电,97
I00000907,O0000607,P0005,家电,107
I00000908,O0000608,P0006,家电,104
I00000909,O0000609,P0005,家电,138
I00000910,O0000610,P0011,家电,87
I00000911,O0000611,P0009,家电,77
I00000912,O0000612,P0001,家电,65
I00000913,O0000613,P0005,家电,63
I00000914,O0000614,P0010,家电,140
I00000915,O0000615,P0006,家电,121
I00000916,O0000616,P0010,家电,132
I00000917,O0000617,P0008,家电,61
I00000918,O0000618,P0001,家电,98
I00000919,O0000619,P0003,家电,68
I00000920,O0000620,P0011,家电,87
I00000921,O0000621,P0008,家电,131
I00000922,O0000622,P0005,家电,105
I00000923,O0000623,P0007,家电,75
I00000924,O0000624,P0012,家电,107
I00000925,O0000625,P0005,家电,90
I00000926,O0000626,P0002,家电,140
I00000927,O0000627,P0005,家电,93
I00000928,O0000628,P0012,家电,71
I00000929,O0000629,P0005,家电,114
I00000930,O0000630,P0004,家电,75
I00000931,O0000631,P0002,家电,110
I00000932,O0000632,P0005,家电,123
I00000933,O0000633,P0003,家电,67
I00000934,O0000634,P0011,家电,122
I00000935,O0000635,P0008,家电,109
I00000936,O0000636,P0011,家电,102
I00000937,O0000637,P0009,家电,96
I00000938,O0000638,P0006,家电,123
I00000939,O0000639,P0010,家电,95
I00000940,O0000640,P0008,家电,88
I00000941,O0000641,P0011,家电,80
I00000942,O0000642,P0006,家电,111
I00000943,O0000643,P0008,家电,85
I00000944,O0000644,P0004,家电,120
I00000945,O0000645,P0008,家电,81
I00000946,O0000646,P0003,家电,104
I00000947,O0000647,P0004,家电,90
I00000948,O0000648,P0001,家电,126
I00000949,O0000649,P0006,家电,71
I00000950,O0000650,P0005,家电,103
I00000951,O0000651,P0010,家电,114
I00000952,O0000652,P0007,家电,79
I00000953,O0000653,P0006,家电,121
I00000954,O0000654,P0009,家电,134
I00000955,O0000655,P0008,家电,92
I00000956,O0000656,P0012,家电,130
I00000957,O0000657,P0005,家电,99
I00000958,O0000658,P0011,家电,62
I00000959,O0000659,P0010,家电,110
I00000960,O0000660,P0003,家电,75
I00000961,O0000661,P0006,家电,106
I00000962,O0000662,P0012,家电,68
I00000963,O0000663,P0010,家电,111
I00000964,O0000664,P0005,家电,94
I00000965,O0000665,P0012,家电,66
I00000966,O0000666,P0004,家电,108
I00000967,O0000667,P0012,家电,123
I00000968,O0000668,P0009,家电,134
I00000969,O0000669,P0006,家电,98
I00000970,O0000670,P0001,家电,120
I00000971,O0000671,P0002,家电,101
I00000972,O0000672,P0007,家电,92
I00000973,O0000673,P0010,家电,69
I00000974,O0000674,P0001,家电,63
I00000975,O0000675,P0008,家电,64
I00000976,O0000676,P0012,家电,104
I00000977,O0000677,P0011,家电,101
I00000978,O0000678,P0006,家电,107
I00000979,O0000679,P0008,家电,132
I00000980,O0000680,P0007,家电,98
I00000981,O0000681,P0007,家电,93
I00000982,O0000682,P0004,家电,83
I00000983,O0000683,P0010,家电,120
I00000984,O0000684,P0011,家电,109
I00000985,O0000685,P0001,家电,138
I00000986,O0000686,P0003,家电,103
I00000987,O0000687,P0007,家电,106
I00000988,O0000688,P0001,家电,63
I00000989,O0000689,P0001,家电,133
I00000990,O0000690,P0005,家电,87
I00000991,O0000691,P0010,家电,69
I00000992,O0000692,P0004,家电,140
I00000993,O0000693,P0005,家电,66
I00000994,O0000694,P0003,家电,139
I00000995,O0000695,P0004,家电,129
I00000996,O0000696,P0010,家电,112
I00000997,O0000697,P0012,家电,138
I00000998,O0000698,P0008,家电,113
I00000999,O0000699,P0003,家电,68
I00001000,O0000700,P0009,家电,95
I00001001,O0000701,P0002,家电,68
I00001002,O0000702,P0003,家电,119
I00001003,O0000703,P0005,家电,117
I00001004,O0000704,P0003,家电,108
I00001005,O0000705,P0003,家电,109
I00001006,O0000706,P0012,家电,64
I00001007,O0000707,P0012,家电,77
I00001008,O0000708,P0004,家电,124
I00001009,O0000709,P0005,家电,94
I00001010,O0000710,P0005,家电,99
I00001011,O0000711,P0003,家电,123
I00001012,O0000712,P0001,家电,106
I00001013,O0000713,P0012,家电,120
I00001014,O0000714,P0008,家电,62
I00001015,O0000715,P0002,家电,79
I00001016,O0000716,P0002,家电,137
I00001017,O0000717,P0003,家电,84
I00001018,O0000718,P0003,家电,94
I00001019,O0000719,P0001,家电,89
I00001020,O0000720,P0003,家电,93
I00001021,O0000721,P0002,家电,88
I00001022,O0000722,P0007,家电,90
I00001023,O0000723,P0004,家电,126
I00001024,O0000724,P0002,家电,60
I00001025,O0000725,P0011,家电,129
I00001026,O0000726,P0002,家电,110
I00001027,O0000727,P0006,家电,60
I00001028,O0000728,P0003,家电,90
I00001029,O0000729,P0010,家电,130
I00001030,O0000730,P0006,家电,123
I00001031,O0000731,P0010,家电,130
I00001032,O0000732,P0006,家电,70
I00001033,O0000733,P0004,家电,139
I00001034,O0000734,P0005,家电,131
I00001035,O0000735,P0004,家电,102
I00001036,O0000736,P0005,家电,93
I00001037,O0000737,P0005,家电,104
I00001038,O0000738,P0003,家电,73
I00001039,O0000739,P0011,家电,62
I00001040,O0000740,P0012,家电,100
I00001041,O0000741,P0012,家电,86
I00001042,O0000742,P0004,家电,110
I00001043,O0000743,P0012,家电,80
I00001044,O0000744,P0006,家电,84
I00001045,O0000745,P0001,家电,80
I00001046,O0000746,P0007,家电,80
I00001047,O0000747,P0009,家电,102
I00001048,O0000748,P0009,家电,139
I00001049,O0000749,P0008,家电,122
I00001050,O0000750,P0012,家电,132
I00001051,O0000751,P0003,家电,97
I00001052,O0000752,P0001,家电,107
I00001053,O0000753,P0001,家电,113
I00001054,O0000754,P0006,家电,96
I00001055,O0000755,P0012,家电,106
I00001056,O0000756,P0010,家电,128
I00001057,O0000757,P0012,家电,123
I00001058,O0000758,P0003,家电,90
I00001059,O0000759,P0005,家电,91
I00001060,O0000760,P0010,家电,106
I00001061,O0000761,P0006,家电,101
I00001062,O0000762,P0010,家电,82
I00001063,O0000763,P0009,家电,125
I00001064,O0000764,P0011,家电,76
I00001065,O0000765,P0007,家电,68
I00001066,O0000766,P0012,家电,68
I00001067,O0000767,P0003,家电,73
I00001068,O0000768,P0007,家电,99
I00001069,O0000769,P0010,家电,74
I00001070,O0000770,P0004,家电,117
I00001071,O0000771,P0001,家电,125
I00001072,O0000772,P0004,家电,121
I00001073,O0000773,P0010,家电,65
I00001074,O0000774,P0008,家电,80
I00001075,O0000775,P0004,家电,139
I00001076,O0000776,P0007,家电,112
I00001077,O0000777,P0002,家电,121
I00001078,O0000778,P0011,家电,66
I00001079,O0000779,P0001,家电,104
I00001080,O0000780,P0008,家电,92
I00001081,O0000781,P0001,家电,110
I00001082,O0000782,P0006,家电,124
I00001083,O0000783,P0007,家电,110
I00001084,O0000784,P0010,家电,92
I00001085,O0000785,P0004,家电,92
I00001086,O0000786,P0004,家电,107
I00001087,O0000787,P0008,家电,101
I00001088,O0000788,P0010,家电,83
I00001089,O0000789,P0004,家电,102
I00001090,O0000790,P0009,家电,86
I00001091,O0000791,P0011,家电,132
I00001092,O0000792,P0010,家电,76
I00001093,O0000793,P0002,家电,132
I00001094,O0000794,P0009,家电,113
I00001095,O0000795,P0002,家电,76
I00001096,O0000796,P0009,家电,139
I00001097,O0000797,P0004,家电,94
I00001098,O0000798,P0009,家电,80
I00001099,O0000799,P0009,家电,76
I00001100,O0000800,P0009,家电,85
I00001101,O0000801,P0003,家电,108
I00001102,O0000802,P0006,家电,139
I00001103,O0000803,P0004,家电,97
I00001104,O0000804,P0007,家电,89
I00001105,O0000805,P0008,家电,83
I00001106,O0000806,P0011,家电,61
I00001107,O0000807,P0008,家电,120
I00001108,O0000808,P0010,家电,134
I00001109,O0000809,P0006,家电,77
I00001110,O0000810,P0005,家电,94
I00001111,O0000811,P0004,家电,94
I00001112,O0000812,P0011,家电,113
I00001113,O0000813,P0004,家电,92
I00001114,O0000814,P0008,家电,140
I00001115,O0000815,P0002,家电,110
I00001116,O0000816,P0011,家电,109
I00001117,O0000817,P0007,家电,77
I00001118,O0000818,P0009,家电,66
I00001119,O0000819,P0008,家电,80
I00001120,O0000820,P0011,家电,75
I00001121,O0000821,P0004,家电,65
I00001122,O0000822,P0002,家电,84
I00001123,O0000823,P0001,家电,96
I00001124,O0000824,P0001,家电,105
I00001125,O0000825,P0004,家电,128
I00001126,O0000826,P0001,家电,75
I00001127,O0000827,P0005,家电,111
I00001128,O0000828,P0003,家电,102
I00001129,O0000829,P0008,家电,63
I00001130,O0000830,P0003,家电,129
I00001131,O0000831,P0008,家电,121
I00001132,O0000832,P0008,家电,81
I00001133,O0000833,P0005,家电,107
I00001134,O0000834,P0008,家电,68
I00001135,O0000835,P0003,家电,99
I00001136,O0000836,P0007,家电,116
I00001137,O0000837,P0004,家电,96
I00001138,O0000838,P0010,家电,88
I00001139,O0000839,P0002,家电,110
I00001140,O0000840,P0005,家电,139
I00001141,O0000841,P0009,家电,112
I00001142,O0000842,P0001,家电,78
I00001143,O0000843,P0004,家电,133
I00001144,O0000844,P0001,家电,109
I00001145,O0000845,P0001,家电,87
I00001146,O0000846,P0011,家电,129
I00001147,O0000847,P0001,家电,96
I00001148,O0000848,P0007,家电,78
I00001149,O0000849,P0003,家电,116
I00001150,O0000850,P0007,家电,82
I00001151,O0000851,P0011,家电,73
I00001152,O0000852,P0008,家电,131
I00001153,O0000853,P0011,家电,92
I00001154,O0000854,P0005,家电,122
I00001155,O0000855,P0004,家电,115
I00001156,O0000856,P0002,家电,75
I00001157,O0000857,P0001,家电,79
I00001158,O0000858,P0002,家电,101
I00001159,O0000859,P0006,家电,62
I00001160,O0000860,P0007,家电,94
I00001161,O0000861,P0008,家电,132
I00001162,O0000862,P0007,家电,132
I00001163,O0000863,P0002,家电,78
I00001164,O0000864,P0007,家电,95
I00001165,O0000865,P0010,家电,140
I00001166,O0000866,P0002,家电,111
I00001167,O0000867,P0001,家电,95
I00001168,O0000868,P0005,家电,101
I00001169,O0000869,P0010,家电,89
I00001170,O0000870,P0001,家电,70
I00001171,O0000871,P0009,家电,121
I00001172,O0000872,P0010,家电,85
I00001173,O0000873,P0008,家电,106
I00001174,O0000874,P0010,家电,130
I00001175,O0000875,P0010,家电,93
I00001176,O0000876,P0009,家电,131
I00001177,O0000877,P0011,家电,66
I00001178,O0000878,P0007,家电,79
I00001179,O0000879,P0006,家电,68
I00001180,O0000880,P0005,家电,60
I00001181,O0000881,P0001,家电,99
I00001182,O0000882,P0010,家电,70
I00001183,O0000883,P0005,家电,60
I00001184,O0000884,P0010,家电,83
I00001185,O0000885,P0004,家电,103
I00001186,O0000886,P0009,家电,121
I00001187,O0000887,P0005,家电,77
I00001188,O0000888,P0004,家电,85
I00001189,O0000889,P0009,家电,112
I00001190,O0000890,P0007,家电,121
I00001191,O0000891,P0012,家电,64
